"pathway","pval","padj","ES","NES","size"
"GOBP_RETINA_HOMEOSTASIS",0.331229335737902,1,0.39711795641759,1.08753034802912,54
"GOBP_QUINONE_METABOLIC_PROCESS",0.365826042202779,1,0.43054278752742,1.08738094553733,23
"REACTOME_NOD1_2_SIGNALING_PATHWAY",0.355764373042336,1,0.410227174634591,1.08730923129728,36
"GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS",0.312018412889022,1,0.388732087803704,1.0869449007155,74
"GOBP_NEUTROPHIL_MEDIATED_IMMUNITY",0.354503231017771,1,0.408875314811097,1.08650526684386,37
"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE",0.366855378281009,1,0.430112154589715,1.08629333690807,23
"GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION",0.152484751524848,1,0.365138745295643,1.08619428686744,377
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",0.146885311468853,1,0.364386970315414,1.08552524537705,405
"GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY",0.374893797790994,1,0.455290856562231,1.0853439889903,16
"GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS",0.328093712454946,1,0.39232537997034,1.08517573828632,63
"GOBP_PROSTATE_GLAND_DEVELOPMENT",0.343762535098275,1,0.3985574019615,1.08516228139858,49
"GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC",0.318786908217396,1,0.389022188515118,1.085116168564,71
"GOMF_AMYLOID_BETA_BINDING",0.303721488595438,1,0.384936405204673,1.08510950820113,87
"GOBP_EATING_BEHAVIOR",0.360190534103578,1,0.413324481570523,1.08507934542043,33
"GOBP_T_HELPER_1_CELL_DIFFERENTIATION",0.370054465111499,1,0.427756840303849,1.0849759184606,24
"GOBP_MACROPHAGE_CYTOKINE_PRODUCTION",0.358997676063454,1,0.40932757912303,1.08492484877795,36
"REACTOME_ATTACHMENT_AND_ENTRY",0.376713045297625,1,0.44199513734911,1.08482967822052,19
"GOBP_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE",0.358082136354441,1,0.410489333523601,1.08479691555571,35
"GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION",0.376274426508071,1,0.454682451077261,1.08389364307085,16
"GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",0.318723106174322,1,0.38761341139009,1.08381693762349,74
"REACTOME_SENSORY_PERCEPTION_OF_TASTE",0.360378498087377,1,0.404453180640297,1.08365329837529,40
"KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION",0.372858477832001,1,0.435889212120166,1.08358474235826,21
"GOMF_SERINE_HYDROLASE_ACTIVITY",0.219078092190781,1,0.369377746660244,1.08342207550467,225
"GOBP_MYOBLAST_FUSION",0.357925419640165,1,0.402425072821075,1.08290956507794,42
"GOMF_MHC_PROTEIN_BINDING",0.364447147055843,1,0.412435716442625,1.08274611638074,33
"GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.315989593756254,1,0.386095107790636,1.08265784364663,78
"GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION",0.302630263026303,1,0.381923820278923,1.08259777917931,96
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",0.319655724579664,1,0.387022651135367,1.08249570349384,75
"GOBP_MUSCLE_CELL_MIGRATION",0.308092427728319,1,0.38320407970094,1.08180462079856,89
"GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE",0.315563112622525,1,0.385093701086005,1.08163058112941,81
"GOBP_ALCOHOL_CATABOLIC_PROCESS",0.371646341463415,1,0.415475776018979,1.08108539158779,30
"GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND",0.379867046533713,1,0.44861327422108,1.0810257786773,17
"GOBP_REFLEX",0.376804070190011,1,0.4348261189651,1.08094198018268,21
"GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS",0.361499045513915,1,0.400796349979477,1.08044775978453,43
"GOBP_REGULATION_OF_CELL_MATURATION",0.378153878101962,1,0.434464722957171,1.08004357942108,21
"REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS",0.384534566085312,1,0.444176091934713,1.07987937446429,18
"GOBP_NEUROMUSCULAR_PROCESS",0.256974302569743,1,0.371464711102822,1.07932723249954,174
"GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION",0.379310344827586,1,0.427325965657597,1.07925652467194,23
"GOBP_MYOTUBE_CELL_DEVELOPMENT",0.364514182257091,1,0.401891667882554,1.07922423520531,41
"GOMF_O_ACYLTRANSFERASE_ACTIVITY",0.354256492529831,1,0.395651980437976,1.07914669192215,51
"GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING",0.267873212678732,1,0.372532728282135,1.07897093151119,157
"GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION",0.377943886954741,1,0.422878973876944,1.07892101414258,25
"GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION",0.379508786352893,1,0.425342718338251,1.07885266349397,24
"GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION",0.365015573194012,1,0.400151747576752,1.07871007125016,43
"GOBP_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY",0.243875612438756,1,0.369156322520514,1.07860171997493,201
"GOBP_ORGANIC_CATION_TRANSPORT",0.298870112988701,1,0.377737499086988,1.07835780300904,112
"GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT",0.305869413058694,1,0.378810322874011,1.07819738435758,104
"GOBP_ALANINE_TRANSPORT",0.386682242990654,1,0.452198692621877,1.07797274158381,16
"GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS",0.381050251772685,1,0.42496454284412,1.0778934472631,24
"GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT",0.367833433916717,1,0.401146476249485,1.07722312661175,41
"GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN",0.387015969105521,1,0.436050935131602,1.0770821275928,20
"GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION",0.387120342344223,1,0.436009879349662,1.07698071639195,20
"GOBP_NEGATIVE_REGULATION_OF_TISSUE_REMODELING",0.388743592425986,1,0.438773747186611,1.07692312143267,19
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.2004799520048,1,0.36388514681734,1.07680068073738,308
"GOMF_SYMPORTER_ACTIVITY",0.287171282871713,1,0.374183314790655,1.07627228227117,132
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY",0.389974511469839,1,0.451335270852556,1.07591447572191,16
"GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS",0.374355865413762,1,0.405834204420543,1.07566564120405,36
"GOMF_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY",0.376101265822785,1,0.408334123125992,1.07561360268603,34
"REACTOME_FATTY_ACID_METABOLISM",0.268573142685731,1,0.37064087405681,1.0754918740396,167
"GOMF_METALLOAMINOPEPTIDASE_ACTIVITY",0.385251761822081,1,0.419679543521062,1.07532192465231,26
"GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",0.295470452954705,1,0.374939599230665,1.07526859064662,124
"GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS",0.390835861491788,1,0.438074519043638,1.07520694092016,19
"GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS",0.263873612638736,1,0.369165293910267,1.07487570481616,185
"GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY",0.159384061593841,1,0.359213855492758,1.07474075503636,485
"GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION",0.359097744360902,1,0.39316531123074,1.07448515992662,53
"GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION",0.39313735746417,1,0.437448954164324,1.07367155899084,19
"GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX",0.393691588785047,1,0.450357695157564,1.07358408430497,16
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",0.302469753024698,1,0.374098222900575,1.07336247879465,126
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.262173782621738,1,0.367497090890053,1.07294588686342,199
"REACTOME_DRUG_ADME",0.3386709367494,1,0.383241159347074,1.07290614573947,76
"REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES",0.378498087376686,1,0.400432977841645,1.07288195021579,40
"REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS",0.338871096877502,1,0.383193392300436,1.0727724190855,76
"GOBP_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS",0.394469947688694,1,0.45442056558628,1.07275574097905,15
"GOBP_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM",0.379038772213247,1,0.403639038028041,1.07259089711462,37
"REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC",0.379609982823078,1,0.404665004919904,1.0725666719283,36
"GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE",0.381853125632207,1,0.405762560883921,1.07230551088011,35
"GOBP_ZYMOGEN_ACTIVATION",0.378027942506785,1,0.398450964193378,1.07221539978793,42
"GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0.245875412458754,1,0.364679383616902,1.07177715143075,244
"GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION",0.270672932706729,1,0.367287661791861,1.07173314762831,196
"GOBP_REGULATION_OF_CHEMOTAXIS",0.268573142685731,1,0.367138258593741,1.07167786371906,198
"GOMF_MONOATOMIC_CATION_CHANNEL_ACTIVITY",0.191580841915808,1,0.359572523626015,1.07131254834511,408
"GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS",0.397453292975681,1,0.433624118762365,1.07108768903606,20
"GOMF_ENDOPEPTIDASE_ACTIVATOR_ACTIVITY",0.39025134832604,1,0.412982570437771,1.07096231715395,29
"GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDINES",0.390454869237814,1,0.41286050704153,1.07064577765075,29
"REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY",0.391250643335049,1,0.42380741413243,1.07037005393036,23
"GOBP_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY",0.39843832436425,1,0.444062270266331,1.07005920038671,17
"GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION",0.329,1,0.377068839522665,1.07004863517926,98
"GOMF_MONOSACCHARIDE_BINDING",0.352517265538985,1,0.383580884970151,1.06993850870546,71
"GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",0.379151198956557,1,0.394135582270396,1.06967728742431,47
"GOBP_LIGAND_GATED_ION_CHANNEL_SIGNALING_PATHWAY",0.382249472308775,1,0.397470142696679,1.06957604888227,42
"GOBP_CATECHOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0.392794647452393,1,0.423414278285672,1.06937714813527,23
"GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS",0.3315,1,0.375938464782046,1.06894930675663,102
"GOBP_REGULATION_OF_ENDOCRINE_PROCESS",0.384739279243004,1,0.398949593139387,1.06890751064576,40
"GOBP_GRANULOCYTE_DIFFERENTIATION",0.385601777059774,1,0.402218064062813,1.06881493989406,37
"KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY",0.395158819323869,1,0.417056613354125,1.0686013342426,26
"GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY",0.388162562075606,1,0.407016028894886,1.06851809147803,33
"KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY",0.401660012607691,1,0.439351891580722,1.06815079529231,18
"GOMF_PENTOSYLTRANSFERASE_ACTIVITY",0.370904718966035,1,0.389867336515278,1.06767410869681,54
"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING",0.397051188869276,1,0.429386534900444,1.06741962144256,21
"GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION",0.357650355248674,1,0.381562562463849,1.06689798600687,74
"GOBP_DETECTION_OF_CHEMICAL_STIMULUS",0.292370762923708,1,0.366188677955568,1.06588362077238,183
"REACTOME_AMINE_LIGAND_BINDING_RECEPTORS",0.39021925836112,1,0.402111010475548,1.06579729654866,36
"REACTOME_RAC1_GTPASE_CYCLE",0.29017098290171,1,0.366304414703065,1.06575526585183,180
"GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS",0.327667233276672,1,0.372591209319042,1.06564875495543,117
"GOMF_SOLUTE_INORGANIC_ANION_ANTIPORTER_ACTIVITY",0.393911719939117,1,0.407309562989503,1.06554657766213,32
"GOBP_REGULATION_OF_TISSUE_REMODELING",0.366266266266266,1,0.384708151440896,1.06554421104373,64
"GOMF_NARROW_PORE_CHANNEL_ACTIVITY",0.405904842820731,1,0.446873547829968,1.06527840826457,16
"GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY",0.400581455715917,1,0.428510624382151,1.06524217991177,21
"GOBP_DEFINITIVE_HEMOPOIESIS",0.403820060536478,1,0.431239353713117,1.06519712074207,20
"GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION",0.399648433460862,1,0.425005635808811,1.06501767119342,22
"GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY",0.368479022729548,1,0.384162574630588,1.06480520521998,65
"GOBP_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION",0.37958324984973,1,0.387199718149521,1.06456658423961,57
"GOBP_VITAMIN_TRANSPORT",0.379811547714515,1,0.389700168970726,1.06449014419286,52
"GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL",0.398678861788618,1,0.409013012732366,1.06426901050923,30
"KEGG_MEDICUS_REFERENCE_PROMOTION_OF_MICROTUBULE_GROWTH",0.405281285878301,1,0.430846317015249,1.06422628736309,20
"REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS",0.359243697478992,1,0.379027731740794,1.06366113993264,79
"GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS",0.40802888700085,1,0.446135143322884,1.06351816449588,16
"GOBP_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT",0.397283875544745,1,0.40511145925459,1.06351812348498,33
"GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY",0.379683430174314,1,0.386435731268979,1.06349284871148,58
"GOBP_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE",0.407543601596974,1,0.437400406264145,1.06340635095771,18
"GOBP_SENSORY_PERCEPTION_OF_TASTE",0.381353383458647,1,0.389016973740196,1.06314812956145,53
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",0.349034903490349,1,0.375583423723508,1.06305490756518,93
"GOMF_AMINO_ACID_SODIUM_SYMPORTER_ACTIVITY",0.403267500775514,1,0.42399213899442,1.06247795894944,22
"GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE",0.298470152984702,1,0.364248716706628,1.06239578407782,194
"GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION",0.403190941842512,1,0.420587027913146,1.06223663092674,23
"GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT",0.341365863413659,1,0.372722103865474,1.06211507321728,107
"GOBP_ALDITOL_METABOLIC_PROCESS",0.410678484752559,1,0.440764247248617,1.06211193688451,17
"REACTOME_METAL_ION_SLC_TRANSPORTERS",0.403396809058158,1,0.420534197721037,1.06210320273815,23
"GOMF_CYTOKINE_RECEPTOR_BINDING",0.292670732926707,1,0.362891479287359,1.06169177441573,209
"GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE",0.218078192180782,1,0.355675890864063,1.06160747324748,437
"GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE",0.302869713028697,1,0.364734813040771,1.06158569443874,182
"GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS",0.406638577741239,1,0.418455395261947,1.06138344038315,24
"KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY",0.412191736948863,1,0.449482885283958,1.06109930354515,15
"GOMF_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS",0.41142735768904,1,0.445093115886491,1.06103412995367,16
"GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",0.395003511588241,1,0.390899692047562,1.06089513622643,47
"GOMF_CHEMOATTRACTANT_ACTIVITY",0.403861788617886,1,0.407640419581966,1.06069746557414,30
"GOBP_FOAM_CELL_DIFFERENTIATION",0.39983844911147,1,0.399155053538222,1.06067559533885,37
"GOBP_HEAT_GENERATION",0.412490846322837,1,0.432050416220929,1.0604214263873,19
"GOBP_METANEPHRIC_EPITHELIUM_DEVELOPMENT",0.407721376774589,1,0.413718604368252,1.06004853651251,26
"GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION",0.413738524849636,1,0.439843436331281,1.05989305394874,17
"GOMF_CELL_CELL_ADHESION_MEDIATOR_ACTIVITY",0.388883324987481,1,0.386060100428501,1.059883878855,56
"GOBP_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT",0.413637318764446,1,0.435942878322999,1.0598628140814,18
"GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL",0.401224039329788,1,0.390791621989968,1.05912832188642,46
"GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT",0.414793023744484,1,0.435625015501514,1.05909002709204,18
"GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION",0.400020116676725,1,0.394251379472196,1.0587073022222,41
"GOMF_DIACYLGLYCEROL_DEPENDENT_SERINE_THREONINE_KINASE_ACTIVITY",0.41436175764534,1,0.42850056276469,1.05843207899098,20
"GOMF_VOLTAGE_GATED_CHANNEL_ACTIVITY",0.320867913208679,1,0.36484574749945,1.05825489462561,165
"GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.3554,1,0.372479673687647,1.05821869911387,100
"GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",0.410653099366629,1,0.425670248193105,1.05818123824258,21
"GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS",0.416525063721325,1,0.443777704412679,1.05789838954603,16
"GOBP_CHLORIDE_TRANSPORT",0.33986601339866,1,0.368697753227713,1.05786745326426,126
"GOMF_MYOSIN_BINDING",0.382744470023021,1,0.379514446398884,1.05764199771211,70
"GOBP_ACUTE_PHASE_RESPONSE",0.407299122895453,1,0.396853964458243,1.0575131700386,38
"GOBP_CELL_JUNCTION_DISASSEMBLY",0.405999797304145,1,0.402768147846304,1.05736634946144,33
"REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS",0.315068493150685,1,0.362658486489051,1.05730781877072,191
"GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION",0.392345456367098,1,0.386009240119587,1.05710848997287,54
"GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN",0.263273672632737,1,0.356516615789471,1.05694223062999,330
"GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS",0.410580619057253,1,0.399844141839999,1.05666495167556,35
"GOBP_MONOATOMIC_ANION_TRANSPORT",0.324867513248675,1,0.363890091054578,1.05663611229589,171
"GOBP_INOSITOL_PHOSPHATE_METABOLIC_PROCESS",0.406105178319565,1,0.395413709297937,1.05653593527363,39
"GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS",0.408708860759494,1,0.401015214096452,1.05633449358604,34
"REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",0.393647931069031,1,0.38572523601425,1.05633072840725,54
"GOBP_REGULATION_OF_EPIDERMIS_DEVELOPMENT",0.39491083951112,1,0.383752049021227,1.05610720435265,58
"GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS",0.406911142454161,1,0.395240106824434,1.05607207363355,39
"GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN",0.404534965385773,1,0.388993910035827,1.05572287616051,47
"GOBP_RESPONSE_TO_CORTICOSTEROID",0.339166083391661,1,0.365921207133399,1.0557117575156,142
"GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",0.413456546568373,1,0.42453828239855,1.05536726434797,21
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",0.341765823417658,1,0.365378839384809,1.05535618133369,146
"GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS",0.420571548644673,1,0.43399276988536,1.0551217172101,18
"GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION",0.4200918116793,1,0.446943853849408,1.05510538347591,15
"GOMF_NUCLEOSIDE_MONOPHOSPHATE_KINASE_ACTIVITY",0.420624151967436,1,0.427068439249142,1.05489461462885,20
"GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY",0.414101904271745,1,0.41767468606544,1.05488120627714,23
"GOBP_PROGRAMMED_NECROTIC_CELL_DEATH",0.397994987468672,1,0.385965107885452,1.05480765679506,53
"GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION",0.414598691724639,1,0.424308107668457,1.05479506889401,21
"GOBP_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY",0.414307771487391,1,0.417574076342683,1.05462710587497,23
"GOBP_REGULATION_OF_MUSCLE_CONTRACTION",0.336866313368663,1,0.363668655076876,1.05451665109743,164
"GOBP_RESPIRATORY_SYSTEM_PROCESS",0.406218655967904,1,0.387988211681295,1.05431958560552,48
"REACTOME_METABOLISM_OF_PORPHYRINS",0.417433564264295,1,0.420654806962765,1.05411496964086,22
"GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION",0.422602089268756,1,0.43737937181621,1.05395538465943,17
"GOBP_MAMMARY_GLAND_MORPHOGENESIS",0.411357479682954,1,0.388878555034621,1.05394350399356,46
"GOBP_GLIAL_CELL_DEVELOPMENT",0.34946505349465,1,0.366397070459025,1.05387652429406,132
"GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN",0.418547645797161,1,0.411263534419254,1.05375804515197,26
"GOMF_ESTRADIOL_17_BETA_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY",0.423853016142736,1,0.441976787182089,1.05360527743381,16
"GOBP_REGULATION_OF_HEMOPOIESIS",0.25967403259674,1,0.353539427131353,1.05352919266016,412
"GOBP_GAP_JUNCTION_ASSEMBLY",0.422988022693843,1,0.433301506957888,1.05344112117789,18
"GOMF_POLYPEPTIDE_N_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY",0.422952191651846,1,0.429172030172398,1.05335673642363,19
"GOBP_IRON_ION_TRANSMEMBRANE_TRANSPORT",0.41877778926688,1,0.420324130901706,1.05328633157399,22
"GOMF_SODIUM_CHANNEL_REGULATOR_ACTIVITY",0.414882875605816,1,0.396337718844155,1.05318908570454,37
"GOBP_T_CELL_SELECTION",0.399559383136391,1,0.381551853212425,1.05317807465911,61
"GOBP_APICAL_JUNCTION_ASSEMBLY",0.391852667400661,1,0.377543394768344,1.05309787999856,71
"GOBP_APOPTOTIC_DNA_FRAGMENTATION",0.424596431605777,1,0.441761039749905,1.05309096844806,16
"GOMF_AMIDE_BINDING",0.311868813118688,1,0.358978594212837,1.05308107409899,227
"GOBP_KERATINOCYTE_DIFFERENTIATION",0.367063293670633,1,0.369417180199579,1.05301983483949,108
"GOBP_SPHINGOSINE_1_PHOSPHATE_RECEPTOR_SIGNALING_PATHWAY",0.424808836023789,1,0.441719704925697,1.052992432529,16
"GOBP_BONE_MINERALIZATION",0.355164483551645,1,0.36783368310758,1.05293296376831,120
"GOBP_PLATELET_MORPHOGENESIS",0.420079664998468,1,0.41088853979949,1.05279721696179,26
"GOMF_PHOSPHOLIPASE_ACTIVITY",0.354264573542646,1,0.366540215214502,1.05275022561615,128
"GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS",0.409104582372405,1,0.38580075179329,1.05227731851092,51
"REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN",0.41811631497684,1,0.416542639075197,1.05202210292596,23
"GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH",0.417148069321982,1,0.400686646990151,1.05190189311492,33
"GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION",0.351464853514649,1,0.36382619455781,1.05185254744705,150
"GOMF_TRANSCRIPTION_COACTIVATOR_BINDING",0.406156005614598,1,0.385939765432677,1.05175965262202,50
"GOBP_THYROID_HORMONE_GENERATION",0.425881368343969,1,0.428411866815623,1.05149099696172,19
"REACTOME_ECM_PROTEOGLYCANS",0.394876413489443,1,0.376032728441618,1.05143585905403,74
"GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS",0.421155027646938,1,0.41207668927825,1.05136038196589,25
"GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION",0.412555154432411,1,0.386023391535187,1.05103561537167,49
"GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY",0.398518073495544,1,0.379148215203358,1.05090662068427,65
"GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY",0.426139945366674,1,0.432228769256479,1.0508330849981,18
"GOBP_ORGANIC_ACID_CATABOLIC_PROCESS",0.316268373162684,1,0.357767545257715,1.05079872194409,237
"GOBP_INORGANIC_ANION_TRANSPORT",0.347965203479652,1,0.362397901206507,1.0507321908711,163
"GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE",0.414447905154225,1,0.389773146128746,1.05073193051917,43
"REACTOME_OLFACTORY_SIGNALING_PATHWAY",0.369363063693631,1,0.368013319019215,1.05059739934434,112
"GOBP_VIRAL_GENOME_REPLICATION",0.364563543645635,1,0.367183661028781,1.05056993122083,118
"GOMF_RACEMASE_AND_EPIMERASE_ACTIVITY",0.426980458079428,1,0.432058886876228,1.05042006754433,18
"REACTOME_ANTIMICROBIAL_PEPTIDES",0.419443037974684,1,0.398714541508442,1.05027417535438,34
